fdcId,name,dravyaId,rule,key,contested,losers
5743,"Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E",dravya.pineapple,M2,pineapple,0,
5752,"Pork, fresh, composite of separable fat, with added solution, cooked",dravya.pork,M1,pork,0,
5753,"Pork, fresh, carcass, separable lean and fat, raw",dravya.pork,M1,pork,0,
5754,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",dravya.pork,M1,pork,0,
5755,"Pork, fresh, separable fat, cooked",dravya.pork,M1,pork,0,
5756,"Pork, fresh, leg (ham), whole, separable lean and fat, raw",dravya.pork,M1,pork,0,
5757,"Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
5758,"Pork, fresh, leg (ham), whole, separable lean only, raw",dravya.pork,M1,pork,0,
5759,"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5760,"Pork, fresh, leg (ham), shank half, separable lean and fat, raw",dravya.pork,M1,pork,0,
5761,"Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
5762,"Pork, fresh, leg (ham), shank half, separable lean only, raw",dravya.pork,M1,pork,0,
5763,"Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5764,"Pork, fresh, loin, whole, separable lean only, raw",dravya.pork,M1,pork,0,
5765,"Pork, fresh, loin, whole, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5766,"Pork, fresh, loin, whole, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5767,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5768,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw",dravya.pork,M1,pork,0,
5769,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5770,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5771,"Pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5772,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, raw",dravya.pork,M1,pork,0,
5773,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5774,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5775,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5776,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw",dravya.pork,M1,pork,0,
5777,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5778,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5779,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5780,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw",dravya.pork,M1,pork,0,
5781,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5782,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5783,"Pork, fresh, loin, tenderloin, separable lean only, raw",dravya.pork,M1,pork,0,
5784,"Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5785,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",dravya.pork,M1,pork,0,
5786,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5787,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5788,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5789,"Pork, fresh, shoulder, arm picnic, separable lean and fat, raw",dravya.pork,M1,pork,0,
5790,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, braised",dravya.pork,M1,pork,0,
5791,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
5792,"Pork, fresh, shoulder, arm picnic, separable lean only, raw",dravya.pork,M1,pork,0,
5793,"Pork, fresh, shoulder, blade, boston (roasts), separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
5794,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, raw",dravya.pork,M1,pork,0,
5795,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5796,"Pork, fresh, shoulder, blade, boston (steaks), separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5797,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",dravya.pork,M1,pork,0,
5798,"Pork, fresh, variety meats and by-products, brain, raw",dravya.pork,M1,pork,0,
5799,"Pork, fresh, variety meats and by-products, brain, cooked, braised",dravya.pork,M1,pork,0,
5800,"Pork, fresh, variety meats and by-products, chitterlings, raw",dravya.pork,M1,pork,0,
5801,"Pork, fresh, variety meats and by-products, heart, raw",dravya.pork,M1,pork,0,
5802,"Pork, fresh, variety meats and by-products, heart, cooked, braised",dravya.pork,M1,pork,0,
5803,"Pork, fresh, variety meats and by-products, jowl, raw",dravya.pork,M1,pork,0,
5804,"Pork, fresh, variety meats and by-products, kidneys, raw",dravya.pork,M1,pork,0,
5805,"Pork, fresh, variety meats and by-products, lungs, cooked, braised",dravya.pork,M1,pork,0,
5806,"Pork, fresh, variety meats and by-products, mechanically separated, raw",dravya.pork,M1,pork,0,
5807,"Pork, fresh, variety meats and by-products, pancreas, raw",dravya.pork,M1,pork,0,
5808,"Pork, fresh, variety meats and by-products, pancreas, cooked, braised",dravya.pork,M1,pork,0,
5809,"Pork, fresh, variety meats and by-products, tongue, raw",dravya.pork,M1,pork,0,
5810,"Pork, fresh, variety meats and by-products, tongue, cooked, braised",dravya.pork,M1,pork,0,
5811,"Pork, cured, bacon, unprepared",dravya.pork,M1,pork,0,
5812,"Pork, cured, breakfast strips, raw or unheated",dravya.pork,M1,pork,0,
5813,"Pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",dravya.pork,M1,pork,0,
5814,"Pork, cured, ham, extra lean (approximately 4% fat), canned, roasted",dravya.pork,M1,pork,0,
5815,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",dravya.pork,M1,pork,0,
5816,"Pork, cured, ham, center slice, country-style, separable lean only, raw",dravya.pork,M1,pork,0,
5817,"Pork, cured, ham, center slice, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5818,"Pork, cured, ham, whole, separable lean only, roasted",dravya.pork,M1,pork,0,
5819,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, cooked, pan-broiled",dravya.pork,M1,pork,0,
5820,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, raw",dravya.pork,M1,pork,0,
5821,"Pork, cured, salt pork, raw",dravya.pork,M1,pork,0,
5822,"Pork, cured, shoulder, blade roll, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5823,"Pork, cured, shoulder, blade roll, separable lean and fat, roasted",dravya.pork,M1,pork,0,
5824,"Pork, fresh, variety meats and by-products, feet, cooked, simmered",dravya.pork,M1,pork,0,
5825,"Pork, fresh, variety meats and by-products, tail, raw",dravya.pork,M1,pork,0,
5826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, pan-fried",dravya.pork,M1,pork,0,
5827,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, pan-fried",dravya.pork,M1,pork,0,
5828,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, pan-fried",dravya.pork,M1,pork,0,
5829,"Pork, cured, ham, boneless, extra lean and regular, unheated",dravya.pork,M1,pork,0,
5830,"Pork, cured, ham, boneless, extra lean and regular, roasted",dravya.pork,M1,pork,0,
5831,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",dravya.pork,M1,pork,0,
5832,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, cooked, pan-broiled",dravya.pork,M1,pork,0,
5833,"Pork, fresh, backribs, separable lean and fat, raw",dravya.pork,M1,pork,0,
5834,"Pork, fresh, backribs, separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
5835,"Pork, fresh, loin, center rib (roasts), boneless, separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
5836,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean only, raw",dravya.pork,M1,pork,0,
5837,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5838,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5839,"Pork, fresh, loin, country-style ribs, separable lean only, raw",dravya.pork,M1,pork,0,
5840,"Pork, fresh, loin, country-style ribs, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5841,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, roasted",dravya.pork,M1,pork,0,
5842,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean and fat, raw",dravya.pork,M1,pork,0,
5843,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, braised",dravya.pork,M1,pork,0,
5844,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5845,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
5846,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",dravya.pork,M1,pork,0,
5847,"Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled",dravya.pork,M1,pork,0,
5848,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, raw",dravya.pork,M1,pork,0,
5849,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw",dravya.pork,M1,pork,0,
5850,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",dravya.pork,M1,pork,0,
5851,"Pork, cured, bacon, cooked, microwaved",dravya.pork,M1,pork,0,
5852,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",dravya.pork,M1,pork,0,
5853,"Pork, fresh, variety meats and by-products, stomach, cooked, simmered",dravya.pork,M1,pork,0,
5854,"Pork, bacon, rendered fat, cooked",dravya.pork,M1,pork,0,
5855,"Pork, cured, ham and water product, slice, bone-in, separable lean only, heated, pan-broil",dravya.pork,M1,pork,0,
5856,"Pork, cured, ham and water product, slice, boneless, separable lean only, heated, pan-broil",dravya.pork,M1,pork,0,
5857,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
5858,"Pork, cured, ham and water product, whole, boneless, separable lean only, unheated",dravya.pork,M1,pork,0,
5859,"Pork, cured, ham -- water added, slice, boneless, separable lean only, heated, pan-broil",dravya.pork,M1,pork,0,
5860,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, heated, pan-broil",dravya.pork,M1,pork,0,
5861,"Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
5862,"Pork, cured, ham and water product, rump, bone-in, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
5863,"Pork, cured, ham with natural juices, slice, boneless, separable lean only, heated, pan-broil",dravya.pork,M1,pork,0,
5864,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
5865,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, unheated",dravya.pork,M1,pork,0,
5866,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
5867,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
5868,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
5869,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
5870,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean only, unheated",dravya.pork,M1,pork,0,
5871,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5872,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5873,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5874,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5875,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5876,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5877,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5878,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5879,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
5880,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
5881,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
5882,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",dravya.pork,M1,pork,0,
5883,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",dravya.pork,M1,pork,0,
5884,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
5885,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
5886,"Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
5887,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
5888,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5889,"Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil",dravya.pork,M1,pork,0,
5890,"Pork, cured, ham, slice, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
5891,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",dravya.pork,M1,pork,0,
5892,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised",dravya.pork,M1,pork,0,
5893,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution, raw",dravya.pork,M1,pork,0,
5894,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, broiled",dravya.pork,M1,pork,0,
5895,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw",dravya.pork,M1,pork,0,
5896,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised",dravya.pork,M1,pork,0,
5897,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
5898,"Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled",dravya.pork,M1,pork,0,
5899,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw",dravya.pork,M1,pork,0,
5900,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised",dravya.pork,M1,pork,0,
5901,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",dravya.pork,M1,pork,0,
5902,"Pork, ground, 84% lean / 16% fat, raw",dravya.pork,M1,pork,0,
5903,"Pork, ground, 72% lean / 28% fat, cooked, pan-broiled",dravya.pork,M1,pork,0,
5904,"Pork, ground, 84% lean / 16% fat, cooked, pan-broiled",dravya.pork,M1,pork,0,
5905,"Pork, ground, 96% lean / 4% fat, cooked, pan-broiled",dravya.pork,M1,pork,0,
5908,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, broiled",dravya.pork,M1,pork,0,
5909,"Pork, fresh, loin, country-style ribs, separable lean only, boneless, cooked, roasted",dravya.pork,M1,pork,0,
5910,"Pork, fresh, blade, (chops), boneless, separable lean and fat, cooked, broiled",dravya.pork,M1,pork,0,
5911,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean and fat only, raw",dravya.pork,M1,pork,0,
5920,"Asparagus, cooked, boiled, drained",dravya.asparagus,M1,asparagus,0,
5927,"Corn, sweet, yellow, canned, drained solids, rinsed with tap water",dravya.corn,M1,corn,0,
5928,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",dravya.corn,M1,corn,0,
5929,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",dravya.corn,M1,corn,0,
5930,"Corn, sweet, yellow, frozen, kernels on cob, unprepared",dravya.corn,M1,corn,0,
5931,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, without salt",dravya.corn,M1,corn,0,
5955,"Kohlrabi, cooked, boiled, drained, without salt",dravya.kohlrabi,M1,kohlrabi,0,
5959,"Lettuce, butterhead (includes boston and bibb types), raw",dravya.lettuce,M1,lettuce,0,
5960,"Lotus root, cooked, boiled, drained, without salt",dravya.lotus-root,M1,lotus root,0,
5961,"Lettuce, red leaf, raw",dravya.lettuce,M1,lettuce,0,
5976,Potato flour,dravya.potato,M2,potato,0,
5977,"Pumpkin leaves, cooked, boiled, drained, without salt",dravya.pumpkin,M2,pumpkin,0,
5979,"Pumpkin, cooked, boiled, drained, without salt",dravya.pumpkin,M1,pumpkin,0,
5980,"Pumpkin, canned, without salt",dravya.pumpkin,M1,pumpkin,0,
5993,"Spinach, cooked, boiled, drained, without salt",dravya.spinach,M1,spinach,0,
6013,"Sweet potato, cooked, baked in skin, flesh, without salt",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
6014,"Sweet potato, cooked, boiled, without skin",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
6015,"Sweet potato, canned, vacuum pack",dravya.sweet-potato,M1,sweet potato,1,dravya.potato
6022,"Amaranth leaves, cooked, boiled, drained, with salt",dravya.amaranth-leaves,M1,amaranth leaves,0,
6024,"Asparagus, frozen, cooked, boiled, drained, with salt",dravya.asparagus,M1,asparagus,0,
6038,"Beet greens, cooked, boiled, drained, with salt",dravya.beet-greens,M1,beet greens,0,
6040,"Broccoli, cooked, boiled, drained, with salt",dravya.broccoli,M1,broccoli,0,
6041,"Broccoli, frozen, chopped, cooked, boiled, drained, with salt",dravya.broccoli,M1,broccoli,0,
6042,"Broccoli, frozen, spears, cooked, boiled, drained, with salt",dravya.broccoli,M1,broccoli,0,
6044,"Cabbage, common, cooked, boiled, drained, with salt",dravya.cabbage,M1,cabbage,0,
6045,"Cabbage, red, cooked, boiled, drained, with salt",dravya.cabbage,M1,cabbage,0,
6046,"Cabbage, savoy, cooked, boiled, drained, with salt",dravya.cabbage,M1,cabbage,0,
6047,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",dravya.cabbage,M1,cabbage,0,
6050,"Cauliflower, cooked, boiled, drained, with salt",dravya.cauliflower,M1,cauliflower,0,
6051,"Cauliflower, frozen, cooked, boiled, drained, with salt",dravya.cauliflower,M1,cauliflower,0,
6055,"Corn, sweet, yellow, cooked, boiled, drained, with salt",dravya.corn,M1,corn,0,
6062,"Drumstick pods, cooked, boiled, drained, with salt",dravya.drumstick,M1,drumstick pods,0,
6066,"Lotus root, cooked, boiled, drained, with salt",dravya.lotus-root,M1,lotus root,0,
6069,"Corn, sweet, white, cooked, boiled, drained, without salt",dravya.corn,M1,corn,0,
6070,"Corn, sweet, white, cooked, boiled, drained, with salt",dravya.corn,M1,corn,0,
6071,"Corn, sweet, white, canned, whole kernel, regular pack, solids and liquids",dravya.corn,M1,corn,0,
6072,"Corn, sweet, white, canned, vacuum pack, regular pack",dravya.corn,M1,corn,0,
6073,"Corn, sweet, white, canned, vacuum pack, no salt added",dravya.corn,M1,corn,0,
6074,"Corn, sweet, white, frozen, kernels cut off cob, unprepared",dravya.corn,M1,corn,0,
6075,"Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt",dravya.corn,M1,corn,0,
6102,"Cabbage, napa, cooked",dravya.cabbage,M1,cabbage,0,
6412,"Quinoa, cooked",dravya.quinoa,M1,quinoa,0,
6415,"Corn grain, white",dravya.corn,M2,corn,0,
6416,"Corn flour, whole-grain, blue (harina de maiz morado)",dravya.corn,M2,corn,0,
6438,"Sorghum flour, whole-grain",dravya.jowar,M2,sorghum,0,
6538,"Pork, oriental style, dehydrated",dravya.pork,M1,pork,0,
6539,"Soybean, curd cheese",dravya.soybean,M1,soybean,0,
6554,"Orange juice, raw (Includes foods for USDA's Food Distribution Program)",dravya.orange-juice,M1,orange juice,1,dravya.orange
6555,"Orange juice, canned, unsweetened",dravya.orange-juice,M1,orange juice,1,dravya.orange
6556,"Orange juice, chilled, includes from concentrate",dravya.orange-juice,M1,orange juice,1,dravya.orange
6557,"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",dravya.orange-juice,M1,orange juice,1,dravya.orange
6558,"Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water",dravya.orange-juice,M1,orange juice,1,dravya.orange
6581,"Pineapple, canned, water pack, solids and liquids",dravya.pineapple,M1,pineapple,0,
6582,"Pineapple, canned, juice pack, solids and liquids",dravya.pineapple,M1,pineapple,0,
6583,"Pineapple, canned, light syrup pack, solids and liquids",dravya.pineapple,M1,pineapple,0,
6584,"Pineapple juice, frozen concentrate, unsweetened, diluted with 3 volume water",dravya.pineapple,M2,pineapple,0,
6604,"Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
6605,"Pork, cured, ham -- water added, whole, boneless, separable lean only, unheated",dravya.pork,M1,pork,0,
6606,"Pork, cured, ham and water product, shank, bone-in, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
6607,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
6608,"Pork, cured, ham and water product, rump, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
6609,"Pork, cured, ham and water product, slice, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
6610,"Pork, cured, ham and water product, shank, bone-in, unheated, separable lean only",dravya.pork,M1,pork,0,
6611,"Pork, cured, ham, separable fat, boneless, heated",dravya.pork,M1,pork,0,
6612,"Pork, cured, ham, separable fat, boneless, unheated",dravya.pork,M1,pork,0,
6613,"Pork, pickled pork hocks",dravya.pork,M1,pork,0,
6614,"Pork, cured, ham, slice, bone-in, separable lean only, heated, pan-broil",dravya.pork,M1,pork,0,
6615,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, unheated",dravya.pork,M1,pork,0,
6616,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, unheated",dravya.pork,M1,pork,0,
6617,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
6618,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
6619,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
6620,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
6621,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
6622,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",dravya.pork,M1,pork,0,
6623,"Pork, cured, ham -- water added, slice, boneless, separable lean and fat, heated, pan-broil",dravya.pork,M1,pork,0,
6624,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",dravya.pork,M1,pork,0,
6625,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
6626,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
6627,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, heated, roasted",dravya.pork,M1,pork,0,
6628,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, heated, pan-broil",dravya.pork,M1,pork,0,
6629,"Pork, cured, ham, rump, bone-in, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
6630,"Pork, cured, ham, rump, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
6631,"Pork, cured, ham, shank, bone-in, separable lean only, heated, roasted",dravya.pork,M1,pork,0,
6632,"Pork, cured, ham, shank, bone-in, separable lean only, unheated",dravya.pork,M1,pork,0,
6633,"Pork, cured, ham, slice, bone-in, separable lean and fat, unheated",dravya.pork,M1,pork,0,
6634,"Pork, fresh, spareribs, separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
6635,"Pork, fresh, composite of separable fat, with added solution, raw",dravya.pork,M1,pork,0,
6636,"Pork, fresh, loin, tenderloin, separable lean only, with added solution, cooked, roasted",dravya.pork,M1,pork,0,
6637,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, raw",dravya.pork,M1,pork,0,
6638,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, raw",dravya.pork,M1,pork,0,
6639,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, broiled",dravya.pork,M1,pork,0,
6640,"Pork, fresh, loin, tenderloin, separable lean and fat, with added solution, raw",dravya.pork,M1,pork,0,
6641,"Pork, fresh, loin, tenderloin, separable lean and fat, with added solution, cooked, roasted",dravya.pork,M1,pork,0,
6642,"Pork, Leg Cap Steak, boneless, separable lean and fat, raw",dravya.pork,M1,pork,0,
6643,"Pork, Shoulder breast, boneless, separable lean and fat, raw",dravya.pork,M1,pork,0,
6644,"Pork, Shoulder breast, boneless, separable lean and fat, cooked, broiled",dravya.pork,M1,pork,0,
6645,"Pork, shoulder, petite tender, boneless, separable lean and fat, cooked, broiled",dravya.pork,M1,pork,0,
6646,"Pork, ground, 96% lean / 4% fat, raw",dravya.pork,M1,pork,0,
6647,"Pork, ground, 72% lean / 28% fat, cooked, crumbles",dravya.pork,M1,pork,0,
6648,"Pork, ground, 84% lean / 16% fat, cooked, crumbles",dravya.pork,M1,pork,0,
6649,"Pork, ground, 96% lean / 4% fat, cooked, crumbles",dravya.pork,M1,pork,0,
6650,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",dravya.pork,M1,pork,0,
6651,"Pork, fresh, loin, blade (roasts), boneless, separable lean only, cooked, roasted",dravya.pork,M1,pork,0,
6652,"Pork, fresh, loin, blade (chops), boneless, separable lean only, boneless, cooked, broiled",dravya.pork,M1,pork,0,
6653,"Pork, fresh, loin, country-style ribs, separable lean only, boneless, cooked, broiled",dravya.pork,M1,pork,0,
6654,"Pork, fresh, loin, blade (roasts), boneless, separable lean and fat, cooked, roasted",dravya.pork,M1,pork,0,
6655,"Pork, fresh, loin, country-style ribs, separable lean and fat, boneless, cooked, broiled",dravya.pork,M1,pork,0,
6656,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, broiled",dravya.pork,M1,pork,0,
6657,"Pork, fresh, loin, country-style ribs, separable lean and fat, boneless, cooked, roasted",dravya.pork,M1,pork,0,
6658,"Amaranth leaves, cooked, boiled, drained, without salt",dravya.amaranth-leaves,M1,amaranth leaves,0,
6662,"Asparagus, canned, regular pack, solids and liquids",dravya.asparagus,M1,asparagus,0,
